"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2021-2022";"92.01";"Psicología";"Ambos Sexos";"Rendimiento"
"2020-2021";"91.7";"Psicología";"Ambos Sexos";"Rendimiento"
"2019-2020";"94.85";"Psicología";"Ambos Sexos";"Rendimiento"
"2018-2019";"91.17";"Psicología";"Ambos Sexos";"Rendimiento"
"2017-2018";"88.99";"Psicología";"Ambos Sexos";"Rendimiento"
"2016-2017";"89.82";"Psicología";"Ambos Sexos";"Rendimiento"
"2015-2016";"89.5";"Psicología";"Ambos Sexos";"Rendimiento"
"2022-2023";"72.39";"Economía";"Ambos Sexos";"Rendimiento"
"2021-2022";"71.26";"Economía";"Ambos Sexos";"Rendimiento"
"2020-2021";"76.42";"Economía";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.02";"Economía";"Ambos Sexos";"Rendimiento"
"2018-2019";"76.35";"Economía";"Ambos Sexos";"Rendimiento"
"2017-2018";"78.44";"Economía";"Ambos Sexos";"Rendimiento"
"2016-2017";"78.09";"Economía";"Ambos Sexos";"Rendimiento"
"2015-2016";"78.99";"Economía";"Ambos Sexos";"Rendimiento"
"2022-2023";"89.71";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2021-2022";"89.08";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.62";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2019-2020";"91.08";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2018-2019";"88.33";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2017-2018";"88.46";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2016-2017";"88.3";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2015-2016";"88.29";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2022-2023";"84.38";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.97";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2020-2021";"85.13";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2019-2020";"87.85";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2018-2019";"84.83";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2017-2018";"84.46";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2016-2017";"85.74";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2015-2016";"86.44";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2022-2023";"78.21";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"76.49";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"77.85";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"84.27";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
