"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2018-2019";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Total Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Total Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Total Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Total Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Total Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Total Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Total Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Total Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"86.59";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"87.02";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"89.49";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"91.83";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"89.12";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"88.49";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"89.63";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"89.34";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"84.13";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.39";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2020-2021";"87.95";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2019-2020";"90.58";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2018-2019";"87.94";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2017-2018";"86.98";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2016-2017";"88.13";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2015-2016";"88.28";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2022-2023";"92.13";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"90.89";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"93.68";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"95.19";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"92.21";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"92.35";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"93.36";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"91.97";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
