"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2019-2020";"94.68";"Medicina";"Ambos Sexos";"Rendimiento"
"2018-2019";"88.02";"Medicina";"Ambos Sexos";"Rendimiento"
"2017-2018";"87.71";"Medicina";"Ambos Sexos";"Rendimiento"
"2016-2017";"88.92";"Medicina";"Ambos Sexos";"Rendimiento"
"2015-2016";"90.04";"Medicina";"Ambos Sexos";"Rendimiento"
"2022-2023";"94.06";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2021-2022";"94.27";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2020-2021";"94.91";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2019-2020";"97.71";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2018-2019";"95.78";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2017-2018";"94.71";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2016-2017";"94.81";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2015-2016";"94.87";"Enfermería y atención a enfermos";"Ambos Sexos";"Rendimiento"
"2022-2023";"87.67";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2021-2022";"82.51";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2020-2021";"82.06";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2019-2020";"91.4";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2018-2019";"84.53";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2017-2018";"85.2";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2016-2017";"83.01";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2015-2016";"82.78";"Otras ciencias de la Salud";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Trabajo social y orientación";"Ambos Sexos";"Rendimiento"
"2022-2023";"86.48";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2021-2022";"87.61";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.83";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2019-2020";"92.1";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2018-2019";"87.88";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2017-2018";"88.12";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2016-2017";"87.39";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2015-2016";"87.74";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2022-2023";"93.48";"Deportes";"Ambos Sexos";"Rendimiento"
"2021-2022";"92.19";"Deportes";"Ambos Sexos";"Rendimiento"
"2020-2021";"92.52";"Deportes";"Ambos Sexos";"Rendimiento"
"2019-2020";"93.76";"Deportes";"Ambos Sexos";"Rendimiento"
"2018-2019";"92.47";"Deportes";"Ambos Sexos";"Rendimiento"
"2017-2018";"94.33";"Deportes";"Ambos Sexos";"Rendimiento"
"2016-2017";"94.1";"Deportes";"Ambos Sexos";"Rendimiento"
"2015-2016";"93.42";"Deportes";"Ambos Sexos";"Rendimiento"
"2022-2023";"73.17";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2021-2022";"74.84";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2020-2021";"74.49";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.07";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2018-2019";"77.47";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2017-2018";"79.49";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2016-2017";"79.23";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2015-2016";"81.08";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2022-2023";"91.58";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2021-2022";"95.22";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2020-2021";"96.32";"Otros Servicios";"Ambos Sexos";"Rendimiento"
