"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2017-2018";"84.03";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2016-2017";"81.23";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2015-2016";"83.0";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2022-2023";"92.38";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2021-2022";"91.03";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2020-2021";"92.37";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2019-2020";"94.45";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2018-2019";"93.13";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2017-2018";"92.76";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2016-2017";"91.17";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2015-2016";"91.9";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2022-2023";"68.6";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2021-2022";"65.8";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2020-2021";"70.35";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2019-2020";"81.45";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2018-2019";"74.46";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2017-2018";"73.15";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2016-2017";"69.57";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2015-2016";"73.75";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2022-2023";"81.47";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2022-2023";"70.48";"Total Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"66.88";"Total Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"74.72";"Total Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"76.32";"Total Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"67.89";"Total Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"67.19";"Total Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"68.48";"Total Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"67.2";"Total Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"70.48";"Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"66.88";"Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"74.72";"Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"76.32";"Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"67.89";"Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"67.19";"Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"68.48";"Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"67.2";"Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"65.69";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"63.17";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"68.31";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"73.55";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.44";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"71.47";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"72.94";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"71.53";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"65.65";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2021-2022";"63.73";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2020-2021";"68.97";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2019-2020";"73.98";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.07";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2017-2018";"71.71";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2016-2017";"73.03";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2015-2016";"71.58";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2022-2023";"65.84";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"60.72";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"65.2";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"71.55";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"72.08";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"70.37";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"72.57";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"71.32";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"51.63";"Total Agricultura, ganadería,  silvicultura, pesca, y veterinaria";"Ambos Sexos";"Rendimiento"
