"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2016-2017";"82.1";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2015-2016";"82.68";"Total Servicios";"Ambos Sexos";"Rendimiento"
"2022-2023";"90.63";"Deportes";"Ambos Sexos";"Rendimiento"
"2021-2022";"90.18";"Deportes";"Ambos Sexos";"Rendimiento"
"2020-2021";"91.25";"Deportes";"Ambos Sexos";"Rendimiento"
"2019-2020";"94.32";"Deportes";"Ambos Sexos";"Rendimiento"
"2018-2019";"90.4";"Deportes";"Ambos Sexos";"Rendimiento"
"2017-2018";"90.6";"Deportes";"Ambos Sexos";"Rendimiento"
"2016-2017";"91.36";"Deportes";"Ambos Sexos";"Rendimiento"
"2015-2016";"92.27";"Deportes";"Ambos Sexos";"Rendimiento"
"2022-2023";"77.41";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2021-2022";"77.3";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2020-2021";"82.65";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2019-2020";"84.97";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2018-2019";"76.12";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2017-2018";"76.66";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2016-2017";"77.31";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2015-2016";"78.23";"Turismo y Hostelería";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Otros Servicios";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Otros Servicios";"Ambos Sexos";"Rendimiento"
