"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2020-2021";"68.26";"Derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"82.37";"Derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"72.0";"Derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"75.91";"Derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"76.6";"Derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"78.7";"Derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"68.52";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2021-2022";"65.71";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2020-2021";"66.52";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2019-2020";"77.75";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2018-2019";"66.54";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2017-2018";"68.37";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2016-2017";"68.41";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2015-2016";"66.64";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2022-2023";"71.88";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2021-2022";"68.72";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2020-2021";"71.16";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2019-2020";"84.12";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.67";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2017-2018";"70.77";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2016-2017";"70.88";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2015-2016";"67.64";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2022-2023";"63.26";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2021-2022";"62.34";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2020-2021";"60.3";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2019-2020";"66.74";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2018-2019";"60.46";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2017-2018";"66.61";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2016-2017";"64.75";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2015-2016";"66.59";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2022-2023";"66.02";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2021-2022";"61.67";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2020-2021";"60.26";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2019-2020";"69.2";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2018-2019";"58.25";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2017-2018";"59.65";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2016-2017";"63.67";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2015-2016";"61.83";"Matemáticas y Estadística";"Ambos Sexos";"Rendimiento"
"2022-2023";"66.13";"Total Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"65.93";"Total Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"71.34";"Total Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"76.4";"Total Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.67";"Total Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"65.09";"Total Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"67.06";"Total Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"67.15";"Total Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"66.13";"Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"65.93";"Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"71.34";"Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"76.4";"Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"70.67";"Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"65.09";"Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"67.06";"Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"67.15";"Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"61.04";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"61.38";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"61.21";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"72.09";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"62.36";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"64.27";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"65.41";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"64.07";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"60.92";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2021-2022";"61.12";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2020-2021";"61.35";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2019-2020";"71.66";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2018-2019";"61.87";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2017-2018";"63.4";"Ingenierías";"Ambos Sexos";"Rendimiento"
