"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2021-2022";"86.69";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2020-2021";"87.69";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2019-2020";"90.8";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2018-2019";"88.89";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2017-2018";"88.53";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2016-2017";"91.41";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2015-2016";"89.7";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2022-2023";"74.66";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2021-2022";"69.98";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2020-2021";"77.11";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.25";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2018-2019";"74.02";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2017-2018";"79.35";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2016-2017";"78.88";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2015-2016";"75.61";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2022-2023";"67.56";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"65.08";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"67.97";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"77.88";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"66.31";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"65.91";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"65.85";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"68.24";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"64.79";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2021-2022";"64.18";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2020-2021";"68.44";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2019-2020";"77.65";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2018-2019";"69.92";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2017-2018";"72.32";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2016-2017";"69.07";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2015-2016";"73.22";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2022-2023";"80.19";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2021-2022";"76.38";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2020-2021";"77.38";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.31";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2018-2019";"79.0";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2017-2018";"75.44";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2016-2017";"79.88";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2015-2016";"78.23";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2022-2023";"56.75";"Derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"53.41";"Derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"57.59";"Derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"71.65";"Derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"55.62";"Derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"57.75";"Derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"60.28";"Derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"61.91";"Derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"72.64";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2021-2022";"56.33";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Total Ciencias";"Ambos Sexos";"Rendimiento"
"2022-2023";"72.64";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2021-2022";"56.33";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2017-2018";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2016-2017";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2015-2016";"..";"Ciencias de la vida";"Ambos Sexos";"Rendimiento"
"2022-2023";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2021-2022";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2020-2021";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2019-2020";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
"2018-2019";"..";"Ciencias Físicas, químicas, geológicas";"Ambos Sexos";"Rendimiento"
