"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2016-2017";"82.87";"Psicología";"Ambos Sexos";"Rendimiento"
"2015-2016";"82.32";"Psicología";"Ambos Sexos";"Rendimiento"
"2022-2023";"85.22";"Economía";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.49";"Economía";"Ambos Sexos";"Rendimiento"
"2020-2021";"85.68";"Economía";"Ambos Sexos";"Rendimiento"
"2019-2020";"85.45";"Economía";"Ambos Sexos";"Rendimiento"
"2018-2019";"79.99";"Economía";"Ambos Sexos";"Rendimiento"
"2017-2018";"80.74";"Economía";"Ambos Sexos";"Rendimiento"
"2016-2017";"78.43";"Economía";"Ambos Sexos";"Rendimiento"
"2015-2016";"76.76";"Economía";"Ambos Sexos";"Rendimiento"
"2022-2023";"87.73";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2021-2022";"87.66";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2020-2021";"90.38";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2019-2020";"90.24";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2018-2019";"86.38";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2017-2018";"85.82";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2016-2017";"84.91";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2015-2016";"84.34";"Otras Ciencias sociales y del comportamiento";"Ambos Sexos";"Rendimiento"
"2022-2023";"87.17";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2021-2022";"86.23";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2020-2021";"90.0";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2019-2020";"89.37";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2018-2019";"85.2";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2017-2018";"85.05";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2016-2017";"84.27";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2015-2016";"83.28";"Periodismo e información";"Ambos Sexos";"Rendimiento"
"2022-2023";"86.02";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.67";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"87.44";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"89.01";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"84.99";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2017-2018";"85.12";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2016-2017";"84.45";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2015-2016";"83.11";"Total Negocios, administración y derecho";"Ambos Sexos";"Rendimiento"
"2022-2023";"86.1";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.33";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2020-2021";"87.19";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2019-2020";"88.8";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2018-2019";"85.08";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2017-2018";"84.86";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2016-2017";"83.65";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2015-2016";"82.43";"Administración y gestión de empresas";"Ambos Sexos";"Rendimiento"
"2022-2023";"86.97";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2021-2022";"85.82";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2020-2021";"88.95";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2019-2020";"89.68";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2018-2019";"85.57";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2017-2018";"85.44";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2016-2017";"84.59";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2015-2016";"83.99";"Otra Educación comercial y empresarial";"Ambos Sexos";"Rendimiento"
"2022-2023";"85.37";"Derecho";"Ambos Sexos";"Rendimiento"
"2021-2022";"84.63";"Derecho";"Ambos Sexos";"Rendimiento"
"2020-2021";"87.12";"Derecho";"Ambos Sexos";"Rendimiento"
"2019-2020";"89.03";"Derecho";"Ambos Sexos";"Rendimiento"
"2018-2019";"84.65";"Derecho";"Ambos Sexos";"Rendimiento"
