"Anio";"Valor";"Carrera";"Genero";"Tasa"
"2021-2022";"64.52";"Total Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"64.46";"Total Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"75.04";"Total Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"65.99";"Total Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"63.27";"Total Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"64.89";"Total Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"65.09";"Total Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"67.69";"Informática";"Ambos Sexos";"Rendimiento"
"2021-2022";"64.52";"Informática";"Ambos Sexos";"Rendimiento"
"2020-2021";"64.46";"Informática";"Ambos Sexos";"Rendimiento"
"2019-2020";"75.04";"Informática";"Ambos Sexos";"Rendimiento"
"2018-2019";"65.99";"Informática";"Ambos Sexos";"Rendimiento"
"2017-2018";"63.27";"Informática";"Ambos Sexos";"Rendimiento"
"2016-2017";"64.89";"Informática";"Ambos Sexos";"Rendimiento"
"2015-2016";"65.09";"Informática";"Ambos Sexos";"Rendimiento"
"2022-2023";"62.08";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"61.94";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"60.36";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"72.13";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"62.61";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"64.9";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"64.21";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"67.23";"Total Ingeniería, industria y construcción";"Ambos Sexos";"Rendimiento"
"2022-2023";"60.16";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2021-2022";"60.78";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2020-2021";"58.26";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2019-2020";"70.95";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2018-2019";"60.5";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2017-2018";"63.25";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2016-2017";"62.32";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2015-2016";"65.64";"Ingenierías";"Ambos Sexos";"Rendimiento"
"2022-2023";"70.25";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2021-2022";"67.03";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2020-2021";"70.95";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2019-2020";"77.8";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2018-2019";"73.24";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2017-2018";"73.28";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2016-2017";"73.63";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
"2015-2016";"74.96";"Arquitectura y construcción";"Ambos Sexos";"Rendimiento"
